Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-3915M,,,Name:,SpeedCoach fixture-device,,,Firmware:,---,,,Boat ID:,---
Start Time:,01/15/2026 06:59:50,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,fixture-device,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,3.03,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,1.16,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 22B,,,,,,,,
,,,,LiNK Version:,2.1.68,,,,,,,,


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
1,2081.0,0.0,00:13:18.9,00:03:13.8,2.58,00:00:00.0,0.00,21.0,287,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0145270,9.9919367
1,2088.4,0.0,00:13:21.7,00:03:14.6,2.57,00:00:00.0,0.00,21.5,288,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0145546,9.9918755
1,2095.8,0.0,00:13:24.5,00:03:11.6,2.61,00:00:00.0,0.00,21.5,289,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0145819,9.9918139
1,2103.1,0.0,00:13:27.4,00:03:09.4,2.64,00:00:00.0,0.00,22.0,290,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0146099,9.9917535
1,2110.5,0.0,00:13:30.1,00:03:10.1,2.63,00:00:00.0,0.00,21.0,291,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0146390,9.9916928
1,2117.8,0.0,00:13:32.9,00:03:11.6,2.61,00:00:00.0,0.00,22.0,292,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0146673,9.9916325
1,2124.6,0.0,00:13:35.5,00:03:13.1,2.59,00:00:00.0,0.00,22.0,293,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0146926,9.9915764
1,2132.4,0.0,00:13:38.5,00:03:12.3,2.60,00:00:00.0,0.00,21.5,294,7.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0147219,9.9915119
1,2139.9,0.0,00:13:41.4,00:03:09.4,2.64,00:00:00.0,0.00,20.5,295,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0147501,9.9914496
1,2147.4,0.0,00:13:44.2,00:03:08.0,2.66,00:00:00.0,0.00,21.5,296,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0147780,9.9913874
1,2154.9,0.0,00:13:47.1,00:03:06.6,2.68,00:00:00.0,0.00,20.5,297,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0148069,9.9913252
1,2162.0,0.0,00:13:49.9,00:03:04.5,2.71,00:00:00.0,0.00,21.0,298,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0148351,9.9912671
1,2170.1,0.0,00:13:52.9,00:03:02.5,2.74,00:00:00.0,0.00,21.0,299,8.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0148666,9.9912013
1,2177.8,0.0,00:13:55.9,00:03:03.1,2.73,00:00:00.0,0.00,22.0,300,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0148965,9.9911376
1,2185.1,0.0,00:13:58.4,00:03:10.1,2.63,00:00:00.0,0.00,21.0,301,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0149251,9.9910779
1,2192.7,0.0,00:14:01.4,00:03:16.9,2.54,00:00:00.0,0.00,21.0,302,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0149557,9.9910158
1,2200.4,0.0,00:14:04.4,00:03:18.4,2.52,00:00:00.0,0.00,20.0,303,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0149873,9.9909531
1,2207.6,0.0,00:14:07.1,00:03:18.4,2.52,00:00:00.0,0.00,21.5,304,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0150174,9.9908950
1,2214.8,0.0,00:14:09.9,00:03:19.2,2.51,00:00:00.0,0.00,21.0,305,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0150480,9.9908372
1,2222.1,0.0,00:14:12.7,00:03:19.2,2.51,00:00:00.0,0.00,22.0,306,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0150796,9.9907793
1,2229.4,0.0,00:14:15.5,00:03:14.6,2.57,00:00:00.0,0.00,21.0,307,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0151112,9.9907205
1,2237.2,0.0,00:14:18.5,00:03:10.8,2.62,00:00:00.0,0.00,21.0,308,7.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0151449,9.9906584
1,2244.6,0.0,00:14:21.4,00:03:09.4,2.64,00:00:00.0,0.00,21.0,309,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0151771,9.9905989
1,2252.4,0.0,00:14:24.4,00:03:10.8,2.62,00:00:00.0,0.00,20.0,310,7.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0152091,9.9905358
1,2259.7,0.0,00:14:27.2,00:03:13.8,2.58,00:00:00.0,0.00,20.0,311,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0152400,9.9904773
1,2267.4,0.0,00:14:30.1,00:03:15.3,2.56,00:00:00.0,0.00,20.0,312,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0152743,9.9904163
1,2275.0,0.0,00:14:33.1,00:03:16.1,2.55,00:00:00.0,0.00,21.5,313,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0153094,9.9903564
1,2282.7,0.0,00:14:36.1,00:03:16.1,2.55,00:00:00.0,0.00,20.0,314,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0153442,9.9902962
1,2289.9,0.0,00:14:38.9,00:03:16.1,2.55,00:00:00.0,0.00,21.0,315,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0153775,9.9902400
1,2297.2,0.0,00:14:41.7,00:03:16.1,2.55,00:00:00.0,0.00,21.0,316,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0154112,9.9901828
1,2304.8,0.0,00:14:44.7,00:03:16.1,2.55,00:00:00.0,0.00,21.5,317,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0154471,9.9901237
1,2312.0,0.0,00:14:47.5,00:03:15.3,2.56,00:00:00.0,0.00,20.0,318,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0154815,9.9900676
1,2319.3,0.0,00:14:50.4,00:03:14.6,2.57,00:00:00.0,0.00,21.0,319,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0155158,9.9900114
1,2327.0,0.0,00:14:53.4,00:03:13.8,2.58,00:00:00.0,0.00,21.0,320,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0155526,9.9899515
1,2333.8,0.0,00:14:56.1,00:03:13.1,2.59,00:00:00.0,0.00,21.5,321,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0155845,9.9898983
1,2341.5,0.0,00:14:59.1,00:03:11.6,2.61,00:00:00.0,0.00,21.0,322,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0156196,9.9898383
1,2348.7,0.0,00:15:02.0,00:03:10.8,2.62,00:00:00.0,0.00,20.0,323,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0156511,9.9897811
1,2356.4,0.0,00:15:05.0,00:03:10.8,2.62,00:00:00.0,0.00,19.5,324,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0156854,9.9897204
1,2363.4,0.0,00:15:07.9,00:03:12.3,2.60,00:00:00.0,0.00,21.0,325,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0157165,9.9896642
1,2370.9,0.0,00:15:10.9,00:03:13.8,2.58,00:00:00.0,0.00,20.0,326,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0157493,9.9896044
1,2378.4,0.0,00:15:13.9,00:03:13.8,2.58,00:00:00.0,0.00,20.0,327,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0157829,9.9895453
1,2386.0,0.0,00:15:16.9,00:03:14.6,2.57,00:00:00.0,0.00,19.5,328,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0158176,9.9894857
1,2393.6,0.0,00:15:19.9,00:03:13.8,2.58,00:00:00.0,0.00,19.5,329,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0158530,9.9894269
1,2401.1,0.0,00:15:22.9,00:03:13.8,2.58,00:00:00.0,0.00,20.0,330,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0158888,9.9893681
1,2408.8,0.0,00:15:25.9,00:03:12.3,2.60,00:00:00.0,0.00,20.0,331,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0159257,9.9893087
1,2416.4,0.0,00:15:28.9,00:03:12.3,2.60,00:00:00.0,0.00,19.5,332,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0159622,9.9892506
1,2423.9,0.0,00:15:31.9,00:03:13.1,2.59,00:00:00.0,0.00,21.0,333,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0159990,9.9891929
1,2431.4,0.0,00:15:34.9,00:03:16.1,2.55,00:00:00.0,0.00,21.5,334,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0160359,9.9891363
1,2438.2,0.0,00:15:37.4,00:03:21.6,2.48,00:00:00.0,0.00,21.0,335,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0160708,9.9890846
1,2445.6,0.0,00:15:40.4,00:03:25.8,2.43,00:00:00.0,0.00,20.5,336,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0161100,9.9890305
1,2453.1,0.0,00:15:43.4,00:03:25.8,2.43,00:00:00.0,0.00,20.5,337,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0161501,9.9889760
1,2459.9,0.0,00:15:46.1,00:03:25.8,2.43,00:00:00.0,0.00,21.5,338,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0161872,9.9889261
1,2466.9,0.0,00:15:48.9,00:03:27.5,2.41,00:00:00.0,0.00,21.5,339,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0162255,9.9888757
1,2474.4,0.0,00:15:51.9,00:03:26.6,2.42,00:00:00.0,0.00,20.0,340,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0162674,9.9888219
1,2481.6,0.0,00:15:54.7,00:03:24.1,2.45,00:00:00.0,0.00,21.5,341,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0163084,9.9887713
1,2488.7,0.0,00:15:57.5,00:03:21.6,2.48,00:00:00.0,0.00,21.5,342,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0163488,9.9887218
1,2495.8,0.0,00:16:00.4,00:03:19.2,2.51,00:00:00.0,0.00,21.0,343,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0163877,9.9886701
1,2503.1,0.0,00:16:03.1,00:03:16.1,2.55,00:00:00.0,0.00,21.5,344,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0164262,9.9886162
1,2510.3,0.0,00:16:05.9,00:03:14.6,2.57,00:00:00.0,0.00,21.5,345,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0164646,9.9885628
1,2517.4,0.0,00:16:08.7,00:03:16.1,2.55,00:00:00.0,0.00,21.5,346,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0165028,9.9885109
1,2524.4,0.0,00:16:11.5,00:03:20.0,2.50,00:00:00.0,0.00,22.0,347,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0165402,9.9884601
1,2531.2,0.0,00:16:14.2,00:03:20.0,2.50,00:00:00.0,0.00,22.0,348,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0165770,9.9884108
1,2537.3,0.0,00:16:16.9,00:03:16.9,2.54,00:00:00.0,0.00,22.0,349,6.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0166088,9.9883656
1,2544.6,0.0,00:16:19.9,00:03:17.6,2.53,00:00:00.0,0.00,21.5,350,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0166473,9.9883111
1,2551.9,0.0,00:16:22.9,00:03:19.2,2.51,00:00:00.0,0.00,21.5,351,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0166871,9.9882578
1,2558.7,0.0,00:16:25.4,00:03:23.3,2.46,00:00:00.0,0.00,22.0,352,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0167238,9.9882084
1,2565.2,0.0,00:16:27.9,00:03:27.5,2.41,00:00:00.0,0.00,22.0,353,6.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0167581,9.9881612
1,2572.2,0.0,00:16:30.8,00:03:27.5,2.41,00:00:00.0,0.00,22.0,354,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0167945,9.9881092
1,2579.0,0.0,00:16:33.5,00:03:25.8,2.43,00:00:00.0,0.00,21.0,355,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0168312,9.9880587
1,2586.1,0.0,00:16:36.4,00:03:24.1,2.45,00:00:00.0,0.00,21.0,356,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0168695,9.9880070
1,2593.5,0.0,00:16:39.4,00:03:21.6,2.48,00:00:00.0,0.00,21.5,357,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0169091,9.9879529
1,2600.5,0.0,00:16:42.1,00:03:20.8,2.49,00:00:00.0,0.00,21.0,358,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0169459,9.9879008
1,2607.6,0.0,00:16:44.9,00:03:21.6,2.48,00:00:00.0,0.00,21.5,359,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0169820,9.9878483
1,2614.7,0.0,00:16:47.7,00:03:21.6,2.48,00:00:00.0,0.00,21.5,360,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0170177,9.9877944
1,2621.7,0.0,00:16:50.6,00:03:20.0,2.50,00:00:00.0,0.00,21.5,361,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0170531,9.9877411
1,2628.7,0.0,00:16:53.4,00:03:20.0,2.50,00:00:00.0,0.00,21.5,362,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0170877,9.9876883
1,2635.0,0.0,00:16:56.0,00:03:17.6,2.53,00:00:00.0,0.00,22.0,363,6.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0171191,9.9876409
1,2642.2,0.0,00:16:58.9,00:03:12.3,2.60,00:00:00.0,0.00,21.5,364,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0171565,9.9875864
1,2649.7,0.0,00:17:01.9,00:03:10.8,2.62,00:00:00.0,0.00,22.0,365,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0171947,9.9875300
1,2656.9,0.0,00:17:04.4,00:03:14.6,2.57,00:00:00.0,0.00,21.5,366,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0172299,9.9874758
1,2664.3,0.0,00:17:07.4,00:03:20.0,2.50,00:00:00.0,0.00,21.0,367,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0172648,9.9874176
1,2671.3,0.0,00:17:10.2,00:03:24.1,2.45,00:00:00.0,0.00,21.0,368,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0172963,9.9873631
1,2678.6,0.0,00:17:13.1,00:03:28.3,2.40,00:00:00.0,0.00,20.0,369,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0173317,9.9873061
1,2685.7,0.0,00:17:16.0,00:03:28.3,2.40,00:00:00.0,0.00,21.0,370,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0173646,9.9872516
1,2692.7,0.0,00:17:18.7,00:03:25.8,2.43,00:00:00.0,0.00,21.5,371,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0173975,9.9871964
1,2699.3,0.0,00:17:21.5,00:03:28.3,2.40,00:00:00.0,0.00,22.0,372,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0174279,9.9871445
1,2706.1,0.0,00:17:24.4,00:03:29.2,2.39,00:00:00.0,0.00,21.5,373,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0174589,9.9870913
1,2712.9,0.0,00:17:27.1,00:03:26.6,2.42,00:00:00.0,0.00,21.5,374,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0174901,9.9870377
1,2719.9,0.0,00:17:29.9,00:03:26.6,2.42,00:00:00.0,0.00,22.0,375,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0175212,9.9869827
1,2726.7,0.0,00:17:32.7,00:03:25.8,2.43,00:00:00.0,0.00,21.0,376,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0175509,9.9869284
1,2733.7,0.0,00:17:35.6,00:03:24.9,2.44,00:00:00.0,0.00,21.0,377,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0175813,9.9868728
1,2741.1,0.0,00:17:38.5,00:03:23.3,2.46,00:00:00.0,0.00,20.0,378,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0176154,9.9868148
1,2747.4,0.0,00:17:41.2,00:03:24.1,2.45,00:00:00.0,0.00,22.0,379,6.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0176434,9.9867643
1,2754.3,0.0,00:17:44.1,00:03:24.9,2.44,00:00:00.0,0.00,21.0,380,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0176742,9.9867101
1,2760.7,0.0,00:17:46.9,00:03:23.3,2.46,00:00:00.0,0.00,21.5,381,6.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0177026,9.9866594
1,2767.8,0.0,00:17:49.9,00:03:23.3,2.46,00:00:00.0,0.00,20.0,382,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0177344,9.9866034
1,2774.9,0.0,00:17:52.9,00:03:22.4,2.47,00:00:00.0,0.00,21.5,383,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0177664,9.9865472
1,2781.9,0.0,00:17:55.9,00:03:25.8,2.43,00:00:00.0,0.00,21.0,384,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0177967,9.9864909
1,2789.1,0.0,00:17:58.9,00:03:29.2,2.39,00:00:00.0,0.00,21.0,385,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0178287,9.9864339
1,2795.6,0.0,00:18:01.1,00:03:27.5,2.41,00:00:00.0,0.00,21.5,386,6.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0178568,9.9863821
1,2802.9,0.0,00:18:04.1,00:03:27.5,2.41,00:00:00.0,0.00,21.5,387,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0178882,9.9863237
1,2809.3,0.0,00:18:06.7,00:03:30.1,2.38,00:00:00.0,0.00,21.5,388,6.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0179153,9.9862719
1,2816.5,0.0,00:18:09.7,00:03:31.9,2.36,00:00:00.0,0.00,21.5,389,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0179458,9.9862143
1,2823.4,0.0,00:18:12.5,00:03:29.2,2.39,00:00:00.0,0.00,21.5,390,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0179757,9.9861591
1,2830.3,0.0,00:18:15.4,00:03:27.5,2.41,00:00:00.0,0.00,21.0,391,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0180050,9.9861039
1,2836.8,0.0,00:18:17.9,00:03:25.8,2.43,00:00:00.0,0.00,22.0,392,6.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0180318,9.9860513
1,2843.8,0.0,00:18:20.8,00:03:23.3,2.46,00:00:00.0,0.00,21.5,393,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0180601,9.9859942
1,2850.8,0.0,00:18:23.5,00:03:22.4,2.47,00:00:00.0,0.00,22.0,394,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0180879,9.9859366
1,2857.9,0.0,00:18:26.4,00:03:19.2,2.51,00:00:00.0,0.00,22.0,395,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0181167,9.9858786
1,2864.2,0.0,00:18:29.0,00:03:16.9,2.54,00:00:00.0,0.00,21.5,396,6.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0181420,9.9858281
1,2871.0,0.0,00:18:31.9,00:03:18.4,2.52,00:00:00.0,0.00,22.0,397,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0181697,9.9857722
1,2878.2,0.0,00:18:34.9,00:03:20.8,2.49,00:00:00.0,0.00,20.5,398,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0181980,9.9857136
1,2885.5,0.0,00:18:37.9,00:03:22.4,2.47,00:00:00.0,0.00,21.0,399,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0182265,9.9856532
1,2892.4,0.0,00:18:40.4,00:03:23.3,2.46,00:00:00.0,0.00,21.5,400,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0182525,9.9855961
1,2899.3,0.0,00:18:43.1,00:03:24.9,2.44,00:00:00.0,0.00,22.0,401,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0182785,9.9855388
1,2906.0,0.0,00:18:45.9,00:03:29.2,2.39,00:00:00.0,0.00,21.5,402,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0183036,9.9854833
1,2912.8,0.0,00:18:48.7,00:03:31.9,2.36,00:00:00.0,0.00,21.5,403,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0183285,9.9854275
1,2919.5,0.0,00:18:51.5,00:03:30.1,2.38,00:00:00.0,0.00,21.5,404,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0183551,9.9853718
1,2926.6,0.0,00:18:54.4,00:03:24.9,2.44,00:00:00.0,0.00,21.0,405,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0183845,9.9853143
1,2933.7,0.0,00:18:57.1,00:03:20.8,2.49,00:00:00.0,0.00,21.5,406,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0184133,9.9852566
1,2941.3,0.0,00:19:00.2,00:03:19.2,2.51,00:00:00.0,0.00,21.0,407,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0184442,9.9851954
1,2947.9,0.0,00:19:02.7,00:03:18.4,2.52,00:00:00.0,0.00,22.0,408,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0184698,9.9851403
1,2955.2,0.0,00:19:05.5,00:03:17.6,2.53,00:00:00.0,0.00,21.5,409,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0184986,9.9850811
1,2962.3,0.0,00:19:08.4,00:03:16.1,2.55,00:00:00.0,0.00,21.5,410,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0185280,9.9850232
1,2969.1,0.0,00:19:11.1,00:03:15.3,2.56,00:00:00.0,0.00,21.5,411,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0185570,9.9849691
1,2975.8,0.0,00:19:13.9,00:03:13.8,2.58,00:00:00.0,0.00,21.5,412,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0185860,9.9849156
1,2983.2,0.0,00:19:16.9,00:03:13.8,2.58,00:00:00.0,0.00,22.0,413,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0186193,9.9848567
1,2990.5,0.0,00:19:19.9,00:03:16.9,2.54,00:00:00.0,0.00,21.5,414,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0186516,9.9847989
1,2997.2,0.0,00:19:22.1,00:03:20.8,2.49,00:00:00.0,0.00,22.5,415,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0186803,9.9847458
1,3004.1,0.0,00:19:24.9,00:03:23.3,2.46,00:00:00.0,0.00,22.0,416,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0187116,9.9846906
1,3010.8,0.0,00:19:27.5,00:03:23.3,2.46,00:00:00.0,0.00,22.0,417,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0187428,9.9846391
1,3017.4,0.0,00:19:30.1,00:03:22.4,2.47,00:00:00.0,0.00,23.5,418,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0187736,9.9845876
1,3024.0,0.0,00:19:32.8,00:03:18.4,2.52,00:00:00.0,0.00,23.5,419,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0188035,9.9845357
1,3030.7,0.0,00:19:35.4,00:03:16.1,2.55,00:00:00.0,0.00,22.5,420,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0188337,9.9844824
1,3037.4,0.0,00:19:38.1,00:03:15.3,2.56,00:00:00.0,0.00,22.0,421,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0188624,9.9844290
1,3044.1,0.0,00:19:40.9,00:03:14.6,2.57,00:00:00.0,0.00,21.5,422,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0188920,9.9843757
1,3051.5,0.0,00:19:43.9,00:03:13.1,2.59,00:00:00.0,0.00,22.0,423,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0189240,9.9843161
1,3058.5,0.0,00:19:46.4,00:03:13.8,2.58,00:00:00.0,0.00,22.0,424,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0189542,9.9842601
1,3065.2,0.0,00:19:48.9,00:03:17.6,2.53,00:00:00.0,0.00,22.0,425,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0189831,9.9842065
1,3072.3,0.0,00:19:51.7,00:03:20.0,2.50,00:00:00.0,0.00,22.0,426,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0190149,9.9841500
1,3078.9,0.0,00:19:54.4,00:03:20.0,2.50,00:00:00.0,0.00,22.5,427,6.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0190435,9.9840979
1,3086.0,0.0,00:19:57.1,00:03:18.4,2.52,00:00:00.0,0.00,22.0,428,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0190753,9.9840416
1,3093.1,0.0,00:19:59.9,00:03:18.4,2.52,00:00:00.0,0.00,21.5,429,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0191070,9.9839852
1,3100.2,0.0,00:20:02.7,00:03:19.2,2.51,00:00:00.0,0.00,22.0,430,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0191373,9.9839286
1,3106.9,0.0,00:20:05.4,00:03:18.4,2.52,00:00:00.0,0.00,22.5,431,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0191657,9.9838749
1,3113.0,0.0,00:20:08.0,00:03:16.9,2.54,00:00:00.0,0.00,22.0,432,6.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0191916,9.9838251
1,3119.9,0.0,00:20:10.9,00:03:16.9,2.54,00:00:00.0,0.00,21.5,433,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0192192,9.9837688
1,3127.2,0.0,00:20:13.9,00:03:18.4,2.52,00:00:00.0,0.00,22.0,434,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0192498,9.9837102
1,3134.1,0.0,00:20:16.4,00:03:20.8,2.49,00:00:00.0,0.00,22.0,435,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0192773,9.9836537
1,3141.2,0.0,00:20:19.1,00:03:24.1,2.45,00:00:00.0,0.00,21.5,436,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0193044,9.9835957
1,3148.1,0.0,00:20:21.9,00:03:25.8,2.43,00:00:00.0,0.00,21.5,437,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0193295,9.9835373
